7,6,菜鸟驿站(广州越秀长兴直街4号店),1,1,0.4,0.4
114,91,Global Freight Logistics Limited,1,1,0.4,0.4
192,154,友安货运部(德政南路),1,1,0.4,0.4
199,159,韵达(北京路旗舰店),1,1,0.4,0.4
207,166,丰巢快递柜(湛塘路),1,1,0.4,0.4
211,169,中国移动极光宽带报装点,1,1,0.4,0.4
311,249,菜鸟驿站,1,1,0.4,0.4
352,282,鸿庆物流,1,1,0.4,0.4
352,282,城市配送,1,1,0.4,0.4
361,289,顺丰速运(东南大厦南),1,1,0.4,0.4
338,270,中国邮政（珠光路邮政支局）,1,1,0.4,0.4
574,459,菜鸟驿站(广州越秀文德南路东明街4号店),1,0.9,0.4,0.36
617,494,广州宝欢货运代理有限公司,1,0.9,0.4,0.36
446,357,妈妈驿站,1,0.9,0.4,0.36
585,468,越秀区珠宝街社区卫生服务中心,1,0.9,0.4,0.36
488,390,丰巢快递柜,1,0.9,0.4,0.36
532,426,双像物流,1,0.9,0.4,0.36
485,388,菜鸟驿站(广州越秀聚仁坊11号102店),1,0.9,0.4,0.36
601,481,越秀速递易西塔,1,0.9,0.4,0.36
752,602,中通快递,1,0.55,0.4,0.22
657,526,越秀区第二中医医院,1,0.55,0.4,0.22
700,560,广州市天安物流有限公司,1,0.55,0.4,0.22
622,498,桐烨快递,1,0.9,0.4,0.36
616,493,中国移动报装点,1,0.9,0.4,0.36
630,504,申通快递,1,0.9,0.4,0.36
608,486,中国电信智慧社区服务厅(珠光路社区店),1,0.9,0.4,0.36
798,638,沄云货运代理vanvan收货点,1,0.55,0.4,0.22
686,549,中国移动(华峰钟表特约代理点),1,0.55,0.4,0.22
783,626,越恒货运,1,0.55,0.4,0.22
791,633,中越快速运,1,0.55,0.4,0.22
815,652,德邦(快递团一大分部),1,0.55,0.4,0.22
676,541,广州市越秀区珠光街社区卫生服务中心,1,0.55,0.4,0.22
681,545,珠光街社区卫生服务中心(190号门诊部),1,0.55,0.4,0.22
606,485,中国电信智慧社区,1,0.9,0.4,0.36
577,462,菜鸟驿站,1,0.9,0.4,0.36
852,682,双启物流,1,0.55,0.4,0.22
