步行最短距离（m）,步行最短时间（s）,公共服务设施名称,ID,距离分类,权重,纠正后权重
764,611,鸿景园(公交站),51,0.55,0.75,0.4125
603,482,裕安路口(南行)(公交站),51,0.9,0.75,0.675
882,706,海滨广场(公交站),51,0.25,0.75,0.1875
1059,847,弘雅小学(公交站),51,0.25,0.75,0.1875
1191,953,建安小学(公交站),51,0.08,0.75,0.06
938,750,开屏花园(公交站),51,0.25,0.75,0.1875
929,743,建安新村(公交站),51,0.25,0.75,0.1875
1172,938,电子数码城(公交站),51,0.08,0.75,0.06
1102,882,西乡径贝村(公交站),51,0.08,0.75,0.06
1216,973,宝安体育馆东(公交站),51,0.08,0.75,0.06
1024,819,西乡路口(公交站),51,0.25,0.75,0.1875
1168,934,群贤花园(公交站),51,0.08,0.75,0.06
1235,988,文汇学校(公交站),51,0.08,0.75,0.06
1016,813,西乡路口1(公交站),51,0.25,0.75,0.1875
1191,953,流塘村(公交站),51,0.08,0.75,0.06
1293,1034,翻身地铁站北(公交站),51,0.08,0.75,0.06
1224,979,宝安体育馆北(公交站),51,0.08,0.75,0.06
1290,1032,永联学校(公交站),51,0.08,0.75,0.06
1136,909,上川(地铁站),51,0.08,0.75,0.06
224,179,宝安市场监管分局(公交站),52,1,0.75,0.75
558,446,甲岸路口(公交站),52,0.9,0.75,0.675
588,470,中商花园(公交站),52,0.9,0.75,0.675
491,393,石鸿花园(公交站),52,0.9,0.75,0.675
541,433,海滨中学(公交站),52,0.9,0.75,0.675
821,657,新乐派出所(公交站),52,0.55,0.75,0.4125
764,611,西城上筑(公交站),52,0.55,0.75,0.4125
822,658,海乐党群服务中心(公交站),52,0.55,0.75,0.4125
925,740,宝安交通运输局2(公交站),52,0.25,0.75,0.1875
842,674,宝安交通运输局3(公交站),52,0.55,0.75,0.4125
858,686,宝安交通运输局1(公交站),52,0.55,0.75,0.4125
1046,837,宝安交通运输局(公交站),52,0.25,0.75,0.1875
970,776,凯旋城(公交站),52,0.25,0.75,0.1875
1053,842,创业天虹商场(公交站),52,0.25,0.75,0.1875
880,704,中南花园(公交站),52,0.25,0.75,0.1875
1003,802,翻身(地铁站),52,0.25,0.75,0.1875
1087,870,翻身地铁站1(公交站),52,0.25,0.75,0.1875
1088,870,翻身地铁站(公交站),52,0.08,0.75,0.06
1042,834,宝安万佳1(公交站),52,0.25,0.75,0.1875
1055,844,宝安实验学校总站(公交站),52,0.25,0.75,0.1875
1064,851,宝安实验学校2(公交站),52,0.25,0.75,0.1875
1069,855,宝安实验学校3(公交站),52,0.25,0.75,0.1875
1073,858,宝安实验学校1(公交站),52,0.25,0.75,0.1875
1010,808,新乐社区(公交站),52,0.25,0.75,0.1875
1011,809,翻身地铁站北(公交站),52,0.25,0.75,0.1875
1239,991,丽晶国际(公交站),52,0.08,0.75,0.06
1145,916,新安地铁站(公交站),52,0.08,0.75,0.06
1194,955,新安(地铁站),52,0.08,0.75,0.06
1054,843,甲岸路口西(公交站),52,0.25,0.75,0.1875
1247,998,常富楼(公交站),52,0.08,0.75,0.06
101,81,甲岸村(公交站),53,1,0.75,0.75
259,207,新安中学(公交站),53,1,0.75,0.75
277,222,新安湖(公交站),53,1,0.75,0.75
428,342,汉宝大厦(公交站),53,1,0.75,0.75
576,461,宝安交通运输局(公交站),53,0.9,0.75,0.675
649,519,宝安交通运输局2(公交站),53,0.9,0.75,0.675
659,527,宝安汽车站(公交站),53,0.55,0.75,0.4125
733,586,宝安交通运输局3(公交站),53,0.55,0.75,0.4125
635,508,宝安交通运输局1(公交站),53,0.9,0.75,0.675
599,479,宝安万佳(公交站),53,0.9,0.75,0.675
510,408,建行宝安支行(公交站),53,0.9,0.75,0.675
595,476,灵芝园新村(公交站),53,0.9,0.75,0.675
675,540,宝安税务局(公交站),53,0.55,0.75,0.4125
797,638,灵芝地铁站1(公交站),53,0.55,0.75,0.4125
866,693,灵芝地铁站(公交站),53,0.55,0.75,0.4125
763,610,新安影剧院(公交站),53,0.55,0.75,0.4125
1047,838,宝安万佳1(公交站),53,0.25,0.75,0.1875
924,739,新安公园(公交站),53,0.25,0.75,0.1875
794,635,宝安广电中心(公交站),53,0.55,0.75,0.4125
792,634,宝民社区(公交站),53,0.55,0.75,0.4125
989,791,灵芝(地铁站),53,0.25,0.75,0.1875
812,650,三区金融街(公交站),53,0.55,0.75,0.4125
1083,866,灵芝公园北(公交站),53,0.25,0.75,0.1875
1034,827,宝城三区总站(公交站),53,0.25,0.75,0.1875
1143,914,电子数码城(公交站),53,0.08,0.75,0.06
1204,963,海滨中学(公交站),53,0.08,0.75,0.06
1132,906,宝安法院北(公交站),53,0.08,0.75,0.06
1148,918,妇儿中心(公交站),53,0.08,0.75,0.06
1277,1022,公园路西一巷(公交站),53,0.08,0.75,0.06
1278,1022,灵芝园(公交站),53,0.08,0.75,0.06
1271,1017,宝安中医院(公交站),53,0.08,0.75,0.06
1135,908,宝安法院(公交站),53,0.08,0.75,0.06
1261,1009,建安小学(公交站),53,0.08,0.75,0.06
756,605,宝安车站(公交站),53,0.55,0.75,0.4125
812,650,宝安艺术城3(公交站),53,0.55,0.75,0.4125
1037,830,新安公园(地铁站),53,0.25,0.75,0.1875
538,430,尚都花园(公交站),54,0.9,0.75,0.675
680,544,丽晶国际(公交站),54,0.55,0.75,0.4125
539,431,翻身地铁站(公交站),54,0.9,0.75,0.675
540,432,翻身地铁站1(公交站),54,0.9,0.75,0.675
565,452,创业天虹商场(公交站),54,0.9,0.75,0.675
577,462,翻身(地铁站),54,0.9,0.75,0.675
473,378,金成名苑(公交站),54,0.9,0.75,0.675
582,466,西城上筑(公交站),54,0.9,0.75,0.675
723,578,宝安中心站2(公交站),54,0.55,0.75,0.4125
882,706,翻身地铁站北(公交站),54,0.25,0.75,0.1875
690,552,宝安中心站(公交站),54,0.55,0.75,0.4125
937,750,宝安行政中心东(公交站),54,0.25,0.75,0.1875
802,642,宝安中心(地铁站),54,0.55,0.75,0.4125
805,644,海滨广场(公交站),54,0.55,0.75,0.4125
650,520,宝安体育馆东(公交站),54,0.9,0.75,0.675
887,710,宝安体育馆北(公交站),54,0.25,0.75,0.1875
971,777,壹方城(公交站),54,0.25,0.75,0.1875
1098,878,海滨中学(公交站),54,0.08,0.75,0.06
1087,870,宝安体育馆(公交站),54,0.25,0.75,0.1875
1176,941,宏发领域(公交站),54,0.08,0.75,0.06
1052,842,宝安行政中心北(公交站),54,0.25,0.75,0.1875
1115,892,翻身小学(公交站),54,0.08,0.75,0.06
1089,871,怡景新村(公交站),54,0.08,0.75,0.06
1160,928,壹方中心(公交站),54,0.08,0.75,0.06
1160,928,宝安行政中心(公交站),54,0.08,0.75,0.06
1022,818,甲岸路口(公交站),54,0.25,0.75,0.1875
1237,990,裕安路口(南行)(公交站),54,0.08,0.75,0.06
1228,982,宝安地铁站南(公交站),54,0.08,0.75,0.06
1101,881,群贤花园(公交站),54,0.08,0.75,0.06
26,21,南山公司(公交站),55,1,0.75,0.75
401,321,赤湾总站(公交站),55,1,0.75,0.75
253,202,天后宫(公交站),55,1,0.75,0.75
320,256,港湾生活小区(少帝路)(公交站),55,1,0.75,0.75
402,322,赤湾村(公交站),55,1,0.75,0.75
443,354,赤湾港(公交站),55,0.9,0.75,0.675
641,513,赤湾学校总站(公交站),55,0.9,0.75,0.675
642,514,赤湾学校总站(少帝路)(公交站),55,0.9,0.75,0.675
722,578,赤湾工业园(少帝路)(公交站),55,0.55,0.75,0.4125
749,599,赤湾工业区(公交站),55,0.55,0.75,0.4125
717,574,赤湾口(公交站),55,0.55,0.75,0.4125
849,679,南海油脂(公交站),55,0.55,0.75,0.4125
1087,870,赤湾(地铁站),55,0.25,0.75,0.1875
1243,994,油码头(公交站),55,0.08,0.75,0.06
981,785,赤湾地铁站(公交站),55,0.25,0.75,0.1875
445,356,圳美路口(公交站),56,0.9,0.75,0.675
451,361,中山七院换乘站1(公交站),56,0.9,0.75,0.675
452,362,中山七院换乘站2(公交站),56,0.9,0.75,0.675
607,486,圳美市场(公交站),56,0.9,0.75,0.675
643,514,同富裕工业园(公交站),56,0.9,0.75,0.675
639,511,光明圳美总站(公交站),56,0.9,0.75,0.675
919,735,中山七院(公交站),56,0.25,0.75,0.1875
913,730,中山大学西门(公交站),56,0.25,0.75,0.1875
1115,892,彤创科技园(公交站),56,0.08,0.75,0.06
972,778,中山七院东(公交站),56,0.25,0.75,0.1875
1149,919,中山七院南(公交站),56,0.08,0.75,0.06
1203,962,鑫博盛科技园(公交站),56,0.08,0.75,0.06
1058,846,石介头市场(公交站),56,0.25,0.75,0.1875
1246,997,光晟厂(公交站),56,0.08,0.75,0.06
349,279,圳美(地铁站),56,1,0.75,0.75
520,416,光侨公司(公交站),56,0.9,0.75,0.675
188,150,光明供电所(公交站),57,1,0.75,0.75
355,284,碧眼社康(公交站),57,1,0.75,0.75
545,436,农业科技园(公交站),57,0.9,0.75,0.675
748,598,光明街道服务大厅(公交站),57,0.55,0.75,0.4125
754,603,滑草场路口(公交站),57,0.55,0.75,0.4125
758,606,光明街道办(公交站),57,0.55,0.75,0.4125
664,531,光明中心站(公交站),57,0.55,0.75,0.4125
898,718,光明大街(地铁站),57,0.25,0.75,0.1875
1042,834,光明大街地铁站(公交站),57,0.25,0.75,0.1875
758,606,迳口村路口(公交站),57,0.55,0.75,0.4125
908,726,碧眼村口(公交站),57,0.25,0.75,0.1875
1182,946,光明成校(公交站),57,0.08,0.75,0.06
1127,902,美景花园(公交站),57,0.08,0.75,0.06
1204,963,国科大医院东院区(公交站),57,0.08,0.75,0.06
1237,990,大观园路口(公交站),57,0.08,0.75,0.06
912,730,光明社保分局(公交站),57,0.25,0.75,0.1875
493,394,东发路口(公交站),58,0.9,0.75,0.675
668,534,博艺幼儿园(公交站),58,0.55,0.75,0.4125
869,695,东坑总站(公交站),58,0.55,0.75,0.4125
1087,870,东明大道科裕路口(公交站),58,0.25,0.75,0.1875
1185,948,东明大道高速路口(公交站),58,0.08,0.75,0.06
929,743,光明实验学校(公交站),58,0.25,0.75,0.1875
1266,1013,杜邦公司(公交站),58,0.08,0.75,0.06
1215,972,马田派出所(公交站),58,0.08,0.75,0.06
691,553,东坑工业区(公交站),58,0.55,0.75,0.4125
423,338,新湖派出所(公交站),59,1,0.75,0.75
325,260,楼村市场(公交站),59,1,0.75,0.75
658,526,楼村新村(公交站),59,0.55,0.75,0.4125
778,622,楼村广场(公交站),59,0.55,0.75,0.4125
765,612,楼村广场北(公交站),59,0.55,0.75,0.4125
1017,814,楼村(地铁站),59,0.25,0.75,0.1875
694,555,楼村小学(公交站),59,0.55,0.75,0.4125
708,566,楼村一工业区(公交站),59,0.55,0.75,0.4125
928,742,楼村地铁站(公交站),59,0.25,0.75,0.1875
914,731,公明总站(公交站),59,0.25,0.75,0.1875
1123,898,晶像通厂(公交站),59,0.08,0.75,0.06
1162,930,龙大高速楼村出口(公交站),59,0.08,0.75,0.06
1304,1043,技工学校光明校区(公交站),59,0.08,0.75,0.06
1051,841,科学公园(地铁站),59,0.25,0.75,0.1875
1224,979,楼村公交总站(公交站),59,0.08,0.75,0.06
1300,1040,华彩集团(公交站),59,0.08,0.75,0.06
87,70,楼村居委会(公交站),59,1,0.75,0.75
701,561,楼村路口(公交站),59,0.55,0.75,0.4125
1227,982,深科技工学校(公交站),59,0.08,0.75,0.06
1148,918,龙大楼村出口(公交站),59,0.08,0.75,0.06
1023,818,楼村(公交站),59,0.25,0.75,0.1875
1161,929,科学公园地铁站(西行)(公交站),59,0.08,0.75,0.06
1161,929,科学公园地铁站(东行)(公交站),59,0.08,0.75,0.06
916,733,融汇路口(公交站),60,0.25,0.75,0.1875
618,494,证通电子产业园(公交站),60,0.9,0.75,0.675
618,494,证通电子(公交站),60,0.9,0.75,0.675
936,749,东长光侨路口(公交站),60,0.25,0.75,0.1875
1220,976,普耐科技园(公交站),60,0.08,0.75,0.06
1059,847,普联科技二期(公交站),60,0.25,0.75,0.1875
995,796,甲子塘村(公交站),60,0.25,0.75,0.1875
1266,1013,圳塘(公交站),60,0.08,0.75,0.06
674,539,泰嘉乐(公交站),60,0.55,0.75,0.4125
977,782,东长同观路口(公交站),60,0.25,0.75,0.1875
1122,898,同观路口(公交站),60,0.08,0.75,0.06
1304,1043,东长路口(公交站),60,0.08,0.75,0.06
1184,947,普联科技园(公交站),60,0.08,0.75,0.06
70,56,长圳邮政(公交站),61,1,0.75,0.75
239,191,长圳路口(公交站),61,1,0.75,0.75
335,268,长存路口(公交站),61,1,0.75,0.75
314,251,长圳市场(公交站),61,1,0.75,0.75
591,473,长圳燃气站(公交站),61,0.9,0.75,0.675
927,742,长圳总站(公交站),61,0.25,0.75,0.1875
924,739,长圳场站(公交站),61,0.25,0.75,0.1875
795,636,玉律(公交站),61,0.55,0.75,0.4125
637,510,长圳村委(公交站),61,0.9,0.75,0.675
852,682,玉律村口(公交站),61,0.55,0.75,0.4125
963,770,长圳人行天桥(公交站),61,0.25,0.75,0.1875
976,781,玉塘派出所(公交站),61,0.25,0.75,0.1875
1046,837,长圳新村(公交站),61,0.25,0.75,0.1875
1120,896,红星村(公交站),61,0.08,0.75,0.06
1303,1042,光侨立交西(公交站),61,0.08,0.75,0.06
942,754,长圳公园(公交站),61,0.25,0.75,0.1875
1273,1018,红星场站(公交站),61,0.08,0.75,0.06
1230,984,长圳公园南(公交站),61,0.08,0.75,0.06
988,790,正大城公交首末站(公交站),61,0.25,0.75,0.1875
184,147,万联商场(公交站),62,1,0.75,0.75
235,188,羊台山小学(公交站),62,1,0.75,0.75
245,196,河滨花园(公交站),62,1,0.75,0.75
490,392,石岩影剧院北(公交站),62,0.9,0.75,0.675
435,348,宝石路(地铁站),62,0.9,0.75,0.675
699,559,田心居民小组(公交站),62,0.55,0.75,0.4125
693,554,石岩第二工业区(公交站),62,0.55,0.75,0.4125
496,397,浪心村委(公交站),62,0.9,0.75,0.675
519,415,浪心村(公交站),62,0.9,0.75,0.675
634,507,石岩汽车站1(公交站),62,0.9,0.75,0.675
720,576,石岩汽车站总站(公交站),62,0.55,0.75,0.4125
678,542,石岩汽车总站(公交站),62,0.55,0.75,0.4125
835,668,石岩南康百货(公交站),62,0.55,0.75,0.4125
867,694,石岩汽车站(公交站),62,0.55,0.75,0.4125
725,580,石岩街道办(公交站),62,0.55,0.75,0.4125
1002,802,宝路工业区(公交站),62,0.25,0.75,0.1875
976,781,元径居民小组(公交站),62,0.25,0.75,0.1875
983,786,爱群路口(公交站),62,0.25,0.75,0.1875
885,708,罗租社区(公交站),62,0.25,0.75,0.1875
1169,935,石岩公学西(公交站),62,0.08,0.75,0.06
965,772,官田村1(公交站),62,0.25,0.75,0.1875
1098,878,上屋(地铁站),62,0.08,0.75,0.06
1115,892,上屋地铁站(公交站),62,0.08,0.75,0.06
1254,1003,石岩园岭村(公交站),62,0.08,0.75,0.06
1038,830,宏发大世界(公交站),62,0.25,0.75,0.1875
1043,834,官田村(公交站),62,0.25,0.75,0.1875
1224,979,坑尾路口(公交站),62,0.08,0.75,0.06
1217,974,华夏园总站(公交站),62,0.08,0.75,0.06
1266,1013,石岩新村(公交站),62,0.08,0.75,0.06
1146,917,石岩计生中心(公交站),62,0.08,0.75,0.06
230,184,石岩成人学校(公交站),62,1,0.75,0.75
486,389,石岩汽车站(往公明方向)(公交站),62,0.9,0.75,0.675
556,445,石岩汽车站2(公交站),62,0.9,0.75,0.675
557,446,石岩汽车站1(往公明方向)(公交站),62,0.9,0.75,0.675
632,506,石岩汽车站(站外)(公交站),62,0.9,0.75,0.675
965,772,官田村2(公交站),62,0.25,0.75,0.1875
113,90,羊台山小学(公交站),63,1,0.75,0.75
361,289,万联商场(公交站),63,1,0.75,0.75
422,338,河滨花园(公交站),63,1,0.75,0.75
441,353,石岩第二工业区(公交站),63,0.9,0.75,0.675
512,410,石岩汽车站1(公交站),63,0.9,0.75,0.675
598,478,石岩汽车站总站(公交站),63,0.9,0.75,0.675
556,445,石岩汽车总站(公交站),63,0.9,0.75,0.675
673,538,浪心村委(公交站),63,0.55,0.75,0.4125
745,596,石岩汽车站(公交站),63,0.55,0.75,0.4125
696,557,浪心村(公交站),63,0.55,0.75,0.4125
667,534,石岩影剧院北(公交站),63,0.55,0.75,0.4125
612,490,宝石路(地铁站),63,0.9,0.75,0.675
926,741,田心居民小组(公交站),63,0.25,0.75,0.1875
880,704,宝路工业区(公交站),63,0.25,0.75,0.1875
861,689,爱群路口(公交站),63,0.55,0.75,0.4125
1012,810,石岩南康百货(公交站),63,0.25,0.75,0.1875
902,722,石岩街道办(公交站),63,0.25,0.75,0.1875
1201,961,元径居民小组(公交站),63,0.08,0.75,0.06
1062,850,罗租社区(公交站),63,0.25,0.75,0.1875
1148,918,上排村口(公交站),63,0.08,0.75,0.06
1095,876,华夏园总站(公交站),63,0.08,0.75,0.06
1251,1001,安合兴公司(公交站),63,0.08,0.75,0.06
1209,967,宏发大世界(公交站),63,0.08,0.75,0.06
1142,914,官田村1(公交站),63,0.08,0.75,0.06
1188,950,石岩东原天桥(公交站),63,0.08,0.75,0.06
1220,976,官田村(公交站),63,0.08,0.75,0.06
108,86,石岩成人学校(公交站),63,1,0.75,0.75
364,291,石岩汽车站(往公明方向)(公交站),63,1,0.75,0.75
434,347,石岩汽车站2(公交站),63,1,0.75,0.75
435,348,石岩汽车站1(往公明方向)(公交站),63,0.9,0.75,0.675
510,408,石岩汽车站(站外)(公交站),63,0.9,0.75,0.675
1142,914,官田村2(公交站),63,0.08,0.75,0.06
1228,982,石岩天桥(公交站),63,0.08,0.75,0.06
142,114,田心居民小组(公交站),64,1,0.75,0.75
401,321,石岩影剧院北(公交站),64,1,0.75,0.75
445,356,宝石路(地铁站),64,0.9,0.75,0.675
419,335,元径居民小组(公交站),64,1,0.75,0.75
720,576,万联商场(公交站),64,0.55,0.75,0.4125
748,598,石岩街道办(公交站),64,0.55,0.75,0.4125
1037,830,石岩交警中队(公交站),64,0.25,0.75,0.1875
697,558,石岩园岭村(公交站),64,0.55,0.75,0.4125
774,619,石岩第二工业区(公交站),64,0.55,0.75,0.4125
832,666,石岩南康百货(公交站),64,0.55,0.75,0.4125
988,790,官田村1(公交站),64,0.25,0.75,0.1875
802,642,羊台山小学(公交站),64,0.55,0.75,0.4125
750,600,上屋(地铁站),64,0.55,0.75,0.4125
811,649,河滨花园(公交站),64,0.55,0.75,0.4125
791,633,上屋地铁站(公交站),64,0.55,0.75,0.4125
874,699,官田村(公交站),64,0.25,0.75,0.1875
1086,869,新时代工业区(公交站),64,0.25,0.75,0.1875
1028,822,坑尾路口(公交站),64,0.25,0.75,0.1875
1062,850,浪心村委(公交站),64,0.25,0.75,0.1875
1085,868,浪心村(公交站),64,0.25,0.75,0.1875
1192,954,石岩公学西(公交站),64,0.08,0.75,0.06
1201,961,石岩汽车站1(公交站),64,0.08,0.75,0.06
1287,1030,石岩汽车站总站(公交站),64,0.08,0.75,0.06
1245,996,石岩汽车总站(公交站),64,0.08,0.75,0.06
1296,1037,官田星城站(公交站),64,0.08,0.75,0.06
988,790,官田村2(公交站),64,0.25,0.75,0.1875
797,638,石岩成人学校(公交站),64,0.55,0.75,0.4125
1053,842,石岩汽车站(往公明方向)(公交站),64,0.25,0.75,0.1875
1123,898,石岩汽车站2(公交站),64,0.08,0.75,0.06
1124,899,石岩汽车站1(往公明方向)(公交站),64,0.08,0.75,0.06
1199,959,石岩汽车站(站外)(公交站),64,0.08,0.75,0.06
601,481,坑尾路口(公交站),65,0.9,0.75,0.675
583,466,上屋地铁站(公交站),65,0.9,0.75,0.675
566,453,上屋(地铁站),65,0.9,0.75,0.675
484,387,石岩第二工业区(公交站),65,0.9,0.75,0.675
906,725,元径居民小组(公交站),65,0.25,0.75,0.1875
689,551,上排村口(公交站),65,0.55,0.75,0.4125
884,707,石岩园岭村(公交站),65,0.25,0.75,0.1875
927,742,田心居民小组(公交站),65,0.25,0.75,0.1875
1046,837,安合兴公司(公交站),65,0.25,0.75,0.1875
941,753,羊台山小学(公交站),65,0.25,0.75,0.1875
1058,846,石岩同富裕工业区微巴场站(公交站),65,0.25,0.75,0.1875
1166,933,石岩汽车站(公交站),65,0.08,0.75,0.06
1119,895,石岩同富裕工业区(公交站),65,0.08,0.75,0.06
1224,979,石岩交警中队(公交站),65,0.08,0.75,0.06
1082,866,万联商场(公交站),65,0.25,0.75,0.1875
1186,949,石岩影剧院北(公交站),65,0.08,0.75,0.06
1248,998,石岩汽车站1(公交站),65,0.08,0.75,0.06
1230,984,宝石路(地铁站),65,0.08,0.75,0.06
1158,926,创富科技园(公交站),65,0.08,0.75,0.06
1143,914,河滨花园(公交站),65,0.08,0.75,0.06
947,758,石岩成人学校(公交站),65,0.25,0.75,0.1875
1121,897,石岩汽车站(往公明方向)(公交站),65,0.08,0.75,0.06
1191,953,石岩汽车站2(公交站),65,0.08,0.75,0.06
1192,954,石岩汽车站1(往公明方向)(公交站),65,0.08,0.75,0.06
1246,997,石岩汽车站(站外)(公交站),65,0.08,0.75,0.06
305,244,羊台山小学(公交站),66,1,0.75,0.75
321,257,石岩第二工业区(公交站),66,1,0.75,0.75
441,353,万联商场(公交站),66,0.9,0.75,0.675
502,402,河滨花园(公交站),66,0.9,0.75,0.675
797,638,田心居民小组(公交站),66,0.55,0.75,0.4125
768,614,石岩影剧院北(公交站),66,0.55,0.75,0.4125
713,570,宝石路(地铁站),66,0.55,0.75,0.4125
704,563,石岩汽车站1(公交站),66,0.55,0.75,0.4125
790,632,石岩汽车站总站(公交站),66,0.55,0.75,0.4125
937,750,石岩汽车站(公交站),66,0.25,0.75,0.1875
748,598,石岩汽车总站(公交站),66,0.55,0.75,0.4125
753,602,浪心村委(公交站),66,0.55,0.75,0.4125
1074,859,元径居民小组(公交站),66,0.25,0.75,0.1875
776,621,浪心村(公交站),66,0.55,0.75,0.4125
1053,842,爱群路口(公交站),66,0.25,0.75,0.1875
1072,858,宝路工业区(公交站),66,0.25,0.75,0.1875
1003,802,石岩街道办(公交站),66,0.25,0.75,0.1875
1196,957,上屋(地铁站),66,0.08,0.75,0.06
1213,970,上屋地铁站(公交站),66,0.08,0.75,0.06
1113,890,石岩南康百货(公交站),66,0.08,0.75,0.06
1028,822,上排村口(公交站),66,0.25,0.75,0.1875
1287,1030,华夏园总站(公交站),66,0.08,0.75,0.06
1243,994,官田村1(公交站),66,0.08,0.75,0.06
1142,914,罗租社区(公交站),66,0.08,0.75,0.06
1295,1036,宏发大世界(公交站),66,0.08,0.75,0.06
300,240,石岩成人学校(公交站),66,1,0.75,0.75
556,445,石岩汽车站(往公明方向)(公交站),66,0.9,0.75,0.675
626,501,石岩汽车站2(公交站),66,0.9,0.75,0.675
627,502,石岩汽车站1(往公明方向)(公交站),66,0.9,0.75,0.675
702,562,石岩汽车站(站外)(公交站),66,0.55,0.75,0.4125
1243,994,官田村2(公交站),66,0.08,0.75,0.06
152,122,石岩交警中队(公交站),67,1,0.75,0.75
269,215,新时代工业区(公交站),67,1,0.75,0.75
659,527,官田村(公交站),67,0.55,0.75,0.4125
685,548,官田村1(公交站),67,0.55,0.75,0.4125
493,394,石岩园岭村(公交站),67,0.9,0.75,0.675
624,499,石岩街道办(公交站),67,0.9,0.75,0.675
663,530,田心居民小组(公交站),67,0.55,0.75,0.4125
771,617,元径居民小组(公交站),67,0.55,0.75,0.4125
974,779,官田星城站(公交站),67,0.25,0.75,0.1875
600,480,官田(地铁站),67,0.9,0.75,0.675
900,720,石岩影剧院北(公交站),67,0.25,0.75,0.1875
892,714,宝石路(地铁站),67,0.25,0.75,0.1875
958,766,石岩南康百货(公交站),67,0.25,0.75,0.1875
826,661,上屋(地铁站),67,0.55,0.75,0.4125
812,650,官田地铁站(公交站),67,0.55,0.75,0.4125
847,678,上屋地铁站(公交站),67,0.55,0.75,0.4125
925,740,宝燃油站(公交站),67,0.25,0.75,0.1875
1168,934,万联商场(公交站),67,0.08,0.75,0.06
1292,1034,石岩公学西(公交站),67,0.08,0.75,0.06
1184,947,坑尾路口(公交站),67,0.08,0.75,0.06
1248,998,长城工业区2(公交站),67,0.08,0.75,0.06
685,548,官田村2(公交站),67,0.55,0.75,0.4125
1078,862,塘坑路口(临时站)(公交站),67,0.25,0.75,0.1875
1105,884,临时站(公交站),67,0.08,0.75,0.06
146,117,罗租(地铁站),68,1,0.75,0.75
154,123,三鑫厂(公交站),68,1,0.75,0.75
377,302,艾美特公司(公交站),68,1,0.75,0.75
649,519,建兴路口(公交站),68,0.9,0.75,0.675
999,799,石岩综合场站(公交站),68,0.25,0.75,0.1875
772,618,石岩计生中心(公交站),68,0.55,0.75,0.4125
637,510,奇利田公司(公交站),68,0.9,0.75,0.675
929,743,石岩环保所(公交站),68,0.25,0.75,0.1875
1100,880,罗租社区(公交站),68,0.08,0.75,0.06
1253,1002,宏发大世界(公交站),68,0.08,0.75,0.06
754,603,石岩黄峰岭场站(公交站),68,0.55,0.75,0.4125
1108,886,石岩公学(公交站),68,0.08,0.75,0.06
1198,958,石岩公学西(公交站),68,0.08,0.75,0.06
1252,1002,浪心村(公交站),68,0.08,0.75,0.06
1275,1020,浪心村委(公交站),68,0.08,0.75,0.06
1216,973,国泰路口(公交站),68,0.08,0.75,0.06
562,450,青年路口(公交站),69,0.9,0.75,0.675
457,366,石岩新村南(公交站),69,0.9,0.75,0.675
456,365,石岩新村(公交站),69,0.9,0.75,0.675
705,564,石岩湖学校南(公交站),69,0.55,0.75,0.4125
923,738,恒冠电子(公交站),69,0.25,0.75,0.1875
685,548,宏发大世界(公交站),69,0.55,0.75,0.4125
953,762,石岩计生中心(公交站),69,0.25,0.75,0.1875
1099,879,石岩物流园(公交站),69,0.08,0.75,0.06
838,670,罗租社区(公交站),69,0.55,0.75,0.4125
1284,1027,欧陆集团(公交站),69,0.08,0.75,0.06
1198,958,浪心村(公交站),69,0.08,0.75,0.06
1221,977,浪心村委(公交站),69,0.08,0.75,0.06
453,362,玉山工业区(公交站),69,0.9,0.75,0.675
531,425,兴业(公交站),69,0.9,0.75,0.675
571,457,应人石(地铁站),70,0.9,0.75,0.675
628,502,应人石社区(公交站),70,0.9,0.75,0.675
724,579,应人石市场(公交站),70,0.55,0.75,0.4125
785,628,福景新村(公交站),70,0.55,0.75,0.4125
1095,876,青雅居花园(公交站),70,0.08,0.75,0.06
920,736,应人石新村(公交站),70,0.25,0.75,0.1875
1288,1030,创维天桥(公交站),70,0.08,0.75,0.06
1298,1038,集荣公司(公交站),70,0.08,0.75,0.06
179,143,牛成村路口(公交站),71,1,0.75,0.75
487,390,牛成村总站(公交站),71,0.9,0.75,0.675
715,572,牛成村(公交站),71,0.55,0.75,0.4125
717,574,牛城村(公交站),71,0.55,0.75,0.4125
926,741,牛城(公交站),71,0.25,0.75,0.1875
227,182,南山(地铁站),72,1,0.75,0.75
209,167,荔园大厦(公交站),72,1,0.75,0.75
351,281,向南东村(公交站),72,1,0.75,0.75
516,413,南航公司(公交站),72,0.9,0.75,0.675
595,476,海德二道路口(公交站),72,0.9,0.75,0.675
589,471,南山派出所(公交站),72,0.9,0.75,0.675
600,480,荔苑小区(公交站),72,0.9,0.75,0.675
783,626,南山市场1(公交站),72,0.55,0.75,0.4125
803,642,华联花园(公交站),72,0.55,0.75,0.4125
1001,801,桂庙新村(公交站),72,0.25,0.75,0.1875
799,639,中油大厦(公交站),72,0.55,0.75,0.4125
700,560,市六医院东(公交站),72,0.55,0.75,0.4125
900,720,学府路中(公交站),72,0.25,0.75,0.1875
998,798,南山市场2(公交站),72,0.25,0.75,0.1875
1069,855,南山书城(地铁站),72,0.25,0.75,0.1875
1119,895,南山书城地铁站(公交站),72,0.08,0.75,0.06
1230,984,南山书城地铁站2(公交站),72,0.08,0.75,0.06
